138.871	levelLoad	2
4676.958	trace	C5NY	0	0	0	0	43	0
4693.288	trace	YT6C	45	45	0	28	147	0
4693.407	trace	AO6G	0	0	0	142	235	0
4693.477	trace	C5NY	0	0	0	0	43	0
4709.78	trace	YT6C	45	50	0	29	148	0
4709.9	trace	AO6G	0	0	0	142	235	0
4709.969	trace	C5NY	0	0	0	0	43	0
4726.438	trace	YT6C	45	55	0	30	149	0
4726.562	trace	AO6G	0	0	0	142	235	0
4726.631	trace	C5NY	0	0	0	0	43	0
4742.979	collisionStart	B6OH	YT6C
4743.345	trace	YT6C	59	34	0	31	149	0
4743.448	trace	AO6G	0	0	0	142	235	0
4743.514	trace	C5NY	0	0	0	0	43	0
4760.16	trace	YT6C	62	36	0	32	150	0
4760.282	trace	AO6G	0	0	0	142	235	0
4760.354	trace	C5NY	0	0	0	0	43	0
4777.061	trace	YT6C	64	37	0	33	151	0
4777.182	trace	AO6G	0	0	0	142	235	0
4777.255	trace	C5NY	0	0	0	0	43	0
4793.852	trace	YT6C	66	38	0	34	151	0
4793.969	trace	AO6G	0	0	0	142	235	0
4794.043	trace	C5NY	0	0	0	0	43	0
4810.395	trace	YT6C	68	39	0	35	152	0
4810.519	trace	AO6G	0	0	0	142	235	0
4810.588	trace	C5NY	0	0	0	0	43	0
4826.893	trace	YT6C	70	40	0	36	153	0
4827.011	trace	AO6G	0	0	0	142	235	0
4827.081	trace	C5NY	0	0	0	0	43	0
4843.623	trace	YT6C	72	42	0	37	153	0
4843.745	trace	AO6G	0	0	0	142	235	0
4843.817	trace	C5NY	0	0	0	0	43	0
4860.311	trace	YT6C	74	43	0	39	154	0
4860.426	trace	AO6G	0	0	0	142	235	0
4860.496	trace	C5NY	0	0	0	0	43	0
4876.944	trace	YT6C	76	44	0	40	155	0
4877.074	trace	AO6G	0	0	0	142	235	0
4877.149	trace	C5NY	0	0	0	0	43	0
4893.663	trace	YT6C	79	45	0	41	156	0
4893.781	trace	AO6G	0	0	0	142	235	0
4893.851	trace	C5NY	0	0	0	0	43	0
4910.454	trace	YT6C	81	47	0	43	156	0
4910.575	trace	AO6G	0	0	0	142	235	0
4910.646	trace	C5NY	0	0	0	0	43	0
4927.096	trace	YT6C	83	48	0	44	157	0
4927.219	trace	AO6G	0	0	0	142	235	0
4927.288	trace	C5NY	0	0	0	0	43	0
4943.794	trace	YT6C	85	49	0	45	158	0
4943.914	trace	AO6G	0	0	0	142	235	0
4943.986	trace	C5NY	0	0	0	0	43	0
4960.629	trace	YT6C	87	50	0	47	159	0
4960.752	trace	AO6G	0	0	0	142	235	0
4960.823	trace	C5NY	0	0	0	0	43	0
4977.409	trace	YT6C	89	51	0	48	160	0
4977.529	trace	AO6G	0	0	0	142	235	0
4977.603	trace	C5NY	0	0	0	0	43	0
4994.163	trace	YT6C	91	53	0	50	161	0
4994.284	trace	AO6G	0	0	0	142	235	0
4994.352	trace	C5NY	0	0	0	0	43	0
5010.946	trace	YT6C	93	54	0	51	161	0
5011.069	trace	AO6G	0	0	0	142	235	0
5011.138	trace	C5NY	0	0	0	0	43	0
5027.469	trace	YT6C	95	55	0	53	162	0
5027.587	trace	AO6G	0	0	0	142	235	0
5027.656	trace	C5NY	0	0	0	0	43	0
5043.765	trace	YT6C	98	56	0	55	163	0
5043.846	trace	AO6G	0	0	0	142	235	0
5043.898	trace	C5NY	0	0	0	0	43	0
5060.634	trace	YT6C	100	58	0	56	164	0
5060.683	trace	AO6G	0	0	0	142	235	0
5060.712	trace	C5NY	0	0	0	0	43	0
5077.488	trace	YT6C	102	59	0	58	165	0
5077.528	trace	AO6G	0	0	0	142	235	0
5077.551	trace	C5NY	0	0	0	0	43	0
5094.554	trace	YT6C	104	60	0	60	166	0
5094.604	trace	AO6G	0	0	0	142	235	0
5094.63	trace	C5NY	0	0	0	0	43	0
5111.691	trace	YT6C	106	61	0	62	167	0
5111.801	trace	AO6G	0	0	0	142	235	0
5111.864	trace	C5NY	0	0	0	0	43	0
5127.905	trace	YT6C	108	62	0	63	168	0
5128.027	trace	AO6G	0	0	0	142	235	0
5128.097	trace	C5NY	0	0	0	0	43	0
5144.458	trace	YT6C	110	64	0	65	169	0
5144.576	trace	AO6G	0	0	0	142	235	0
5144.645	trace	C5NY	0	0	0	0	43	0
5161.392	trace	YT6C	112	65	0	67	170	0
5161.516	trace	AO6G	0	0	0	142	235	0
5161.589	trace	C5NY	0	0	0	0	43	0
5177.946	trace	YT6C	115	66	0	69	172	0
5178.07	trace	AO6G	0	0	0	142	235	0
5178.143	trace	C5NY	0	0	0	0	43	0
5194.951	trace	YT6C	117	67	0	71	173	0
5195.071	trace	AO6G	0	0	0	142	235	0
5195.142	trace	C5NY	0	0	0	0	43	0
5211.673	trace	YT6C	119	69	0	73	174	0
5211.799	trace	AO6G	0	0	0	142	235	0
5211.88	trace	C5NY	0	0	0	0	43	0
5228.293	trace	YT6C	121	70	0	75	175	0
5228.417	trace	AO6G	0	0	0	142	235	0
5228.5	trace	C5NY	0	0	0	0	43	0
5245.113	trace	YT6C	123	71	0	77	176	0
5245.233	trace	AO6G	0	0	0	142	235	0
5245.311	trace	C5NY	0	0	0	0	43	0
5261.74	trace	YT6C	125	72	0	79	177	0
5261.861	trace	AO6G	0	0	0	142	235	0
5261.929	trace	C5NY	0	0	0	0	43	0
5278.577	trace	YT6C	127	74	0	81	179	0
5278.696	trace	AO6G	0	0	0	142	235	0
5278.771	trace	C5NY	0	0	0	0	43	0
5294.99	trace	YT6C	129	75	0	83	180	0
5295.111	trace	AO6G	0	0	0	142	235	0
5295.18	trace	C5NY	0	0	0	0	43	0
5311.644	trace	YT6C	132	76	0	85	181	0
5311.765	trace	AO6G	0	0	0	142	235	0
5311.841	trace	C5NY	0	0	0	0	43	0
5328.418	trace	YT6C	134	77	0	88	182	0
5328.534	trace	AO6G	0	0	0	142	235	0
5328.604	trace	C5NY	0	0	0	0	43	0
5345.095	trace	YT6C	136	78	0	90	184	0
5345.214	trace	AO6G	0	0	0	142	235	0
5345.284	trace	C5NY	0	0	0	0	43	0
5361.795	trace	YT6C	138	80	0	92	185	0
5361.914	trace	AO6G	0	0	0	142	235	0
5361.996	trace	C5NY	0	0	0	0	43	0
5378.667	trace	YT6C	140	81	0	95	186	0
5378.79	trace	AO6G	0	0	0	142	235	0
5378.862	trace	C5NY	0	0	0	0	43	0
5395.225	trace	YT6C	142	82	0	97	188	0
5395.346	trace	AO6G	0	0	0	142	235	0
5395.426	trace	C5NY	0	0	0	0	43	0
5411.858	trace	YT6C	144	83	0	99	189	0
5411.976	trace	AO6G	0	0	0	142	235	0
5412.048	trace	C5NY	0	0	0	0	43	0
5428.537	trace	YT6C	146	85	0	102	190	0
5428.677	trace	AO6G	0	0	0	142	235	0
5428.753	trace	C5NY	0	0	0	0	43	0
5445.225	trace	YT6C	149	86	0	104	192	0
5445.345	trace	AO6G	0	0	0	142	235	0
5445.419	trace	C5NY	0	0	0	0	43	0
5461.772	trace	YT6C	151	87	0	107	193	0
5461.892	trace	AO6G	0	0	0	142	235	0
5461.964	trace	C5NY	0	0	0	0	43	0
5478.327	trace	YT6C	153	88	0	109	195	0
5478.496	trace	AO6G	0	0	0	142	235	0
5478.591	trace	C5NY	0	0	0	0	43	0
5495.093	trace	YT6C	155	89	0	112	196	0
5495.234	trace	AO6G	0	0	0	142	235	0
5495.308	trace	C5NY	0	0	0	0	43	0
5511.646	trace	YT6C	157	91	0	115	198	0
5511.791	trace	AO6G	0	0	0	142	235	0
5511.865	trace	C5NY	0	0	0	0	43	0
5528.06	trace	YT6C	159	92	0	117	199	0
5528.185	trace	AO6G	0	0	0	142	235	0
5528.258	trace	C5NY	0	0	0	0	43	0
5544.45	trace	YT6C	161	93	0	120	201	0
5544.571	trace	AO6G	0	0	0	142	235	0
5544.644	trace	C5NY	0	0	0	0	43	0
5560.635	trace	YT6C	163	94	0	123	203	0
5560.68	trace	AO6G	0	0	0	142	235	0
5560.712	trace	C5NY	0	0	0	0	43	0
5577.641	trace	YT6C	165	96	0	125	204	0
5577.729	trace	AO6G	0	0	0	142	235	0
5577.836	trace	C5NY	0	0	0	0	43	0
5594.059	collisionStart	AO6G	YT6C
5594.486	trace	YT6C	168	-39	0	128	205	0
5594.558	trace	AO6G	0	0	0	142	235	0
5594.627	trace	C5NY	0	0	0	0	43	0
5610.676	collisionEnd	AO6G	YT6C
5610.856	collisionEnd	B6OH	YT6C
5611.06	trace	YT6C	168	-34	0	131	204	0
5611.156	trace	AO6G	0	0	0	142	235	0
5611.225	trace	C5NY	0	0	0	0	43	0
5627.496	trace	YT6C	168	-29	0	134	204	0
5627.616	trace	AO6G	0	0	0	142	235	0
5627.693	trace	C5NY	0	0	0	0	43	0
5643.896	trace	YT6C	168	-24	0	137	203	0
5644.033	trace	AO6G	0	0	0	142	235	0
5644.105	trace	C5NY	0	0	0	0	43	0
5660.445	trace	YT6C	168	-19	0	139	203	0
5660.567	trace	AO6G	0	0	0	142	235	0
5660.652	trace	C5NY	0	0	0	0	43	0
5677.014	trace	YT6C	168	-14	0	142	203	0
5677.138	trace	AO6G	0	0	0	142	235	0
5677.209	trace	C5NY	0	0	0	0	43	0
5693.388	trace	YT6C	168	-9	0	145	202	0
5693.507	trace	AO6G	0	0	0	142	235	0
5693.579	trace	C5NY	0	0	0	0	43	0
5710.052	trace	YT6C	168	-4	0	148	202	0
5710.177	trace	AO6G	0	0	0	142	235	0
5710.263	trace	C5NY	0	0	0	0	43	0
5726.925	trace	YT6C	168	0	0	151	202	0
5727.047	trace	AO6G	0	0	0	142	235	0
5727.12	trace	C5NY	0	0	0	0	43	0
5743.512	trace	YT6C	168	5	0	153	203	0
5743.638	trace	AO6G	0	0	0	142	235	0
5743.713	trace	C5NY	0	0	0	0	43	0
5760.086	trace	YT6C	168	10	0	156	203	0
5760.209	trace	AO6G	0	0	0	142	235	0
5760.28	trace	C5NY	0	0	0	0	43	0
5776.569	trace	YT6C	168	15	0	159	203	0
5776.681	trace	AO6G	0	0	0	142	235	0
5776.75	trace	C5NY	0	0	0	0	43	0
5792.959	trace	YT6C	168	20	0	162	203	0
5793.077	trace	AO6G	0	0	0	142	235	0
5793.149	trace	C5NY	0	0	0	0	43	0
5809.37	trace	YT6C	168	25	0	164	204	0
5809.485	trace	AO6G	0	0	0	142	235	0
5809.556	trace	C5NY	0	0	0	0	43	0
5825.411	trace	YT6C	168	30	0	167	204	0
5825.451	trace	AO6G	0	0	0	142	235	0
5825.475	trace	C5NY	0	0	0	0	43	0
5841.927	trace	YT6C	168	35	0	170	205	0
5841.966	trace	AO6G	0	0	0	142	235	0
5841.987	trace	C5NY	0	0	0	0	43	0
5858.787	collisionStart	AO6G	YT6C
5858.909	trace	YT6C	168	-16	0	173	205	0
5858.946	trace	AO6G	0	0	0	142	235	0
5858.971	trace	C5NY	0	0	0	0	43	0
5875.512	collisionEnd	AO6G	YT6C
5875.626	trace	YT6C	168	-11	0	176	204	0
5875.665	trace	AO6G	0	0	0	142	235	0
5875.691	trace	C5NY	0	0	0	0	43	0
5892.621	trace	YT6C	168	-6	0	178	204	0
5892.684	trace	AO6G	0	0	0	142	235	0
5892.743	trace	C5NY	0	0	0	0	43	0
5909.729	trace	YT6C	168	-1	0	181	204	0
5909.866	trace	AO6G	0	0	0	142	235	0
5909.94	trace	C5NY	0	0	0	0	43	0
5926.342	trace	YT6C	168	4	0	184	204	0
5926.489	trace	AO6G	0	0	0	142	235	0
5926.563	trace	C5NY	0	0	0	0	43	0
5942.948	trace	YT6C	168	9	0	187	204	0
5943.071	trace	AO6G	0	0	0	142	235	0
5943.143	trace	C5NY	0	0	0	0	43	0
5959.467	trace	YT6C	168	14	0	190	205	0
5959.586	trace	AO6G	0	0	0	142	235	0
5959.657	trace	C5NY	0	0	0	0	43	0
5975.971	trace	YT6C	168	18	0	192	205	0
5976.109	trace	AO6G	0	0	0	142	235	0
5976.206	trace	C5NY	0	0	0	0	43	0
5992.674	collisionStart	AO6G	YT6C
5993.053	trace	YT6C	168	0	0	195	205	0
5993.153	trace	AO6G	0	0	0	142	235	0
5993.225	trace	C5NY	0	0	0	0	43	0
6009.947	trace	YT6C	168	0	0	198	205	0
6010.097	trace	AO6G	0	0	0	142	235	0
6010.192	trace	C5NY	0	0	0	0	43	0
6026.722	trace	YT6C	168	0	0	201	205	0
6026.841	trace	AO6G	0	0	0	142	235	0
6026.914	trace	C5NY	0	0	0	0	43	0
6043.419	trace	YT6C	168	0	0	204	205	0
6043.542	trace	AO6G	0	0	0	142	235	0
6043.614	trace	C5NY	0	0	0	0	43	0
6060.268	trace	YT6C	168	0	0	206	205	0
6060.389	trace	AO6G	0	0	0	142	235	0
6060.486	trace	C5NY	0	0	0	0	43	0
6077.02	trace	YT6C	168	0	0	209	205	0
6077.137	trace	AO6G	0	0	0	142	235	0
6077.209	trace	C5NY	0	0	0	0	43	0
6093.825	trace	YT6C	168	0	0	212	205	0
6093.948	trace	AO6G	0	0	0	142	235	0
6094.019	trace	C5NY	0	0	0	0	43	0
6110.641	trace	YT6C	168	0	0	215	205	0
6110.782	trace	AO6G	0	0	0	142	235	0
6110.871	trace	C5NY	0	0	0	0	43	0
6127.242	trace	YT6C	168	0	0	218	205	0
6127.363	trace	AO6G	0	0	0	142	235	0
6127.435	trace	C5NY	0	0	0	0	43	0
6143.83	trace	YT6C	168	0	0	220	205	0
6143.971	trace	AO6G	0	0	0	142	235	0
6144.062	trace	C5NY	0	0	0	0	43	0
6160.334	trace	YT6C	168	0	0	223	205	0
6160.453	trace	AO6G	0	0	0	142	235	0
6160.524	trace	C5NY	0	0	0	0	43	0
6176.844	trace	YT6C	168	0	0	226	205	0
6176.962	trace	AO6G	0	0	0	142	235	0
6177.033	trace	C5NY	0	0	0	0	43	0
6193.648	trace	YT6C	168	0	0	229	205	0
6193.792	trace	AO6G	0	0	0	142	235	0
6193.886	trace	C5NY	0	0	0	0	43	0
6210.73	trace	YT6C	168	0	0	232	205	0
6210.871	trace	AO6G	0	0	0	142	235	0
6210.953	trace	C5NY	0	0	0	0	43	0
6227.237	trace	YT6C	168	0	0	234	205	0
6227.363	trace	AO6G	0	0	0	142	235	0
6227.436	trace	C5NY	0	0	0	0	43	0
6243.859	trace	YT6C	168	0	0	237	205	0
6243.981	trace	AO6G	0	0	0	142	235	0
6244.058	trace	C5NY	0	0	0	0	43	0
6260.558	trace	YT6C	168	0	0	240	205	0
6260.683	trace	AO6G	0	0	0	142	235	0
6260.756	trace	C5NY	0	0	0	0	43	0
6276.934	trace	YT6C	168	0	0	243	205	0
6276.964	trace	AO6G	0	0	0	142	235	0
6276.977	trace	C5NY	0	0	0	0	43	0
6293.807	trace	YT6C	168	0	0	246	205	0
6293.841	trace	AO6G	0	0	0	142	235	0
6293.858	trace	C5NY	0	0	0	0	43	0
6310.535	trace	YT6C	168	0	0	248	205	0
6310.669	trace	AO6G	0	0	0	142	235	0
6310.762	trace	C5NY	0	0	0	0	43	0
6327.067	trace	YT6C	168	0	0	251	205	0
6327.188	trace	AO6G	0	0	0	142	235	0
6327.26	trace	C5NY	0	0	0	0	43	0
6343.858	trace	YT6C	168	0	0	254	205	0
6343.982	trace	AO6G	0	0	0	142	235	0
6344.055	trace	C5NY	0	0	0	0	43	0
6360.36	trace	YT6C	168	0	0	257	205	0
6360.483	trace	AO6G	0	0	0	142	235	0
6360.554	trace	C5NY	0	0	0	0	43	0
6377.252	trace	YT6C	168	0	0	259	205	0
6377.402	trace	AO6G	0	0	0	142	235	0
6377.494	trace	C5NY	0	0	0	0	43	0
6393.838	trace	YT6C	168	0	0	262	205	0
6393.958	trace	AO6G	0	0	0	142	235	0
6394.03	trace	C5NY	0	0	0	0	43	0
6410.565	trace	YT6C	168	0	0	265	205	0
6410.705	trace	AO6G	0	0	0	142	235	0
6410.802	trace	C5NY	0	0	0	0	43	0
6427.178	trace	YT6C	168	0	0	268	205	0
6427.299	trace	AO6G	0	0	0	142	235	0
6427.369	trace	C5NY	0	0	0	0	43	0
6443.874	trace	YT6C	168	0	0	271	205	0
6443.996	trace	AO6G	0	0	0	142	235	0
6444.068	trace	C5NY	0	0	0	0	43	0
6460.57	trace	YT6C	168	0	0	273	205	0
6460.692	trace	AO6G	0	0	0	142	235	0
6460.765	trace	C5NY	0	0	0	0	43	0
6477.131	trace	YT6C	168	0	0	276	205	0
6477.266	trace	AO6G	0	0	0	142	235	0
6477.364	trace	C5NY	0	0	0	0	43	0
6493.778	trace	YT6C	168	0	0	279	205	0
6493.903	trace	AO6G	0	0	0	142	235	0
6493.975	trace	C5NY	0	0	0	0	43	0
6510.547	collisionEnd	AO6G	YT6C
6510.788	trace	YT6C	168	5	0	282	205	0
6510.909	trace	AO6G	0	0	0	142	235	0
6510.985	trace	C5NY	0	0	0	0	43	0
6527.164	trace	YT6C	168	10	0	285	205	0
6527.282	trace	AO6G	0	0	0	142	235	0
6527.351	trace	C5NY	0	0	0	0	43	0
6543.585	collisionStart	70O2	YT6C
6543.976	trace	YT6C	167	-4	0	287	205	0
6544.077	trace	AO6G	0	0	0	142	235	0
6544.148	trace	C5NY	0	0	0	0	43	0
6560.681	trace	YT6C	167	0	0	290	205	0
6560.826	trace	AO6G	0	0	0	142	235	0
6560.925	trace	C5NY	0	0	0	0	43	0
6577.267	trace	YT6C	167	0	0	293	205	0
6577.39	trace	AO6G	0	0	0	142	235	0
6577.462	trace	C5NY	0	0	0	0	43	0
6593.683	trace	YT6C	167	0	0	296	205	0
6593.796	trace	AO6G	0	0	0	142	235	0
6593.866	trace	C5NY	0	0	0	0	43	0
6610.086	trace	YT6C	167	0	0	299	205	0
6610.207	trace	AO6G	0	0	0	142	235	0
6610.301	trace	C5NY	0	0	0	0	43	0
6627.016	trace	YT6C	167	0	0	301	205	0
6627.158	trace	AO6G	0	0	0	142	235	0
6627.253	trace	C5NY	0	0	0	0	43	0
6643.747	trace	YT6C	167	0	0	304	205	0
6643.867	trace	AO6G	0	0	0	142	235	0
6643.942	trace	C5NY	0	0	0	0	43	0
6660.549	trace	YT6C	167	0	0	307	205	0
6660.672	trace	AO6G	0	0	0	142	235	0
6660.742	trace	C5NY	0	0	0	0	43	0
6677.139	trace	YT6C	167	0	0	310	205	0
6677.275	trace	AO6G	0	0	0	142	235	0
6677.374	trace	C5NY	0	0	0	0	43	0
6693.694	trace	YT6C	167	0	0	312	205	0
6693.812	trace	AO6G	0	0	0	142	235	0
6693.909	trace	C5NY	0	0	0	0	43	0
6710.358	trace	YT6C	167	0	0	315	205	0
6710.502	trace	AO6G	0	0	0	142	235	0
6710.575	trace	C5NY	0	0	0	0	43	0
6727.105	trace	YT6C	167	0	0	318	205	0
6727.247	trace	AO6G	0	0	0	142	235	0
6727.342	trace	C5NY	0	0	0	0	43	0
6743.991	trace	YT6C	167	0	0	321	205	0
6744.123	trace	AO6G	0	0	0	142	235	0
6744.194	trace	C5NY	0	0	0	0	43	0
6760.603	trace	YT6C	167	0	0	324	205	0
6760.724	trace	AO6G	0	0	0	142	235	0
6760.797	trace	C5NY	0	0	0	0	43	0
6777.347	trace	YT6C	167	0	0	326	205	0
6777.467	trace	AO6G	0	0	0	142	235	0
6777.538	trace	C5NY	0	0	0	0	43	0
6794.074	trace	YT6C	167	0	0	329	205	0
6794.216	trace	AO6G	0	0	0	142	235	0
6794.31	trace	C5NY	0	0	0	0	43	0
6810.888	trace	YT6C	167	0	0	332	205	0
6811.045	trace	AO6G	0	0	0	142	235	0
6811.137	trace	C5NY	0	0	0	0	43	0
6827.582	trace	YT6C	167	0	0	335	205	0
6827.709	trace	AO6G	0	0	0	142	235	0
6827.78	trace	C5NY	0	0	0	0	43	0
6844.285	trace	YT6C	167	0	0	338	205	0
6844.408	trace	AO6G	0	0	0	142	235	0
6844.482	trace	C5NY	0	0	0	0	43	0
6860.897	trace	YT6C	167	0	0	340	205	0
6861.021	trace	AO6G	0	0	0	142	235	0
6861.101	trace	C5NY	0	0	0	0	43	0
6877.651	trace	YT6C	167	0	0	343	205	0
6877.785	trace	AO6G	0	0	0	142	235	0
6877.859	trace	C5NY	0	0	0	0	43	0
6894.403	trace	YT6C	167	0	0	346	205	0
6894.526	trace	AO6G	0	0	0	142	235	0
6894.599	trace	C5NY	0	0	0	0	43	0
6911.12	trace	YT6C	167	0	0	349	205	0
6911.24	trace	AO6G	0	0	0	142	235	0
6911.309	trace	C5NY	0	0	0	0	43	0
6927.987	trace	YT6C	167	0	0	351	205	0
6928.107	trace	AO6G	0	0	0	142	235	0
6928.179	trace	C5NY	0	0	0	0	43	0
6944.647	trace	YT6C	167	0	0	354	205	0
6944.791	trace	AO6G	0	0	0	142	235	0
6944.896	trace	C5NY	0	0	0	0	43	0
6961.308	trace	YT6C	167	0	0	357	205	0
6961.431	trace	AO6G	0	0	0	142	235	0
6961.502	trace	C5NY	0	0	0	0	43	0
6978.042	trace	YT6C	167	0	0	360	205	0
6978.167	trace	AO6G	0	0	0	142	235	0
6978.238	trace	C5NY	0	0	0	0	43	0
6994.81	trace	YT6C	167	0	0	363	205	0
6994.937	trace	AO6G	0	0	0	142	235	0
6995.014	trace	C5NY	0	0	0	0	43	0
7011.392	trace	YT6C	167	0	0	365	205	0
7011.536	trace	AO6G	0	0	0	142	235	0
7011.631	trace	C5NY	0	0	0	0	43	0
7028.126	trace	YT6C	167	0	0	368	205	0
7028.25	trace	AO6G	0	0	0	142	235	0
7028.321	trace	C5NY	0	0	0	0	43	0
7044.825	trace	YT6C	167	0	0	371	205	0
7044.946	trace	AO6G	0	0	0	142	235	0
7045.017	trace	C5NY	0	0	0	0	43	0
7061.572	trace	YT6C	167	0	0	374	205	0
7061.734	trace	AO6G	0	0	0	142	235	0
7061.834	trace	C5NY	0	0	0	0	43	0
7078.269	trace	YT6C	167	0	0	377	205	0
7078.438	trace	AO6G	0	0	0	142	235	0
7078.512	trace	C5NY	0	0	0	0	43	0
7102.02	collisionStart	TGI9	YT6C
7102.337	levelComplete
7102.557	collisionEnd	TGI9	YT6C
7102.702	collisionEnd	70O2	YT6C
